id,content,location_traffic_convenience,location_distance_from_business_district,location_easy_to_find,service_wait_time,service_waiters_attitude,service_parking_convenience,service_serving_speed,price_level,price_cost_effective,price_discount,environment_decoration,environment_noise,environment_space,environment_cleaness,dish_portion,dish_taste,dish_look,dish_recommendation,others_overall_experience,others_willing_to_consume_again
104836,"['年', '月', '中', '国', '餐', '厅', '周', '探', '店', '三', '波', '回', '处', '黄', '金', '段', '巧', '妙', '设', '计', '出', '异', '域', '风', '情', '意', '大', '利', '餐', '厅', 'E', 'a', 't', 'a', 'l', 'i', 'a', '安', '门', '店', '实', '误', '误', '撞', '朋', '友', '去', '吃', '饭', '方', '才', '知', '道', '里', '餐', '厅', '周', '然', '不', '放', '家', '店', '环', '境', '很', '好', '寸', '土', '寸', '金', '方', '实', '面', '积', '不', '大', '却', '造', '出', '三', '层', '最', '上', '面', '露', '台', '面', '北', '京', '老', '房', '子', '砖', '瓦', '屋', '檐', '吹', '凉', '风', '感', '觉', '时', '间', '都', '慢', '下', '特', '棒', '小', '细', '节', '很', '精', '致', '厨', '房', '敞', '开', '人', '放', '心', '老', '板', '意', '大', '利', '人', '定', '正', '宗', '意', '大', '利', '理', '很', '帅', '服', '务', '很', '好', '然', '时', '间', '点', '久', '服', '务', '生', '态', '度', '很', '人', '舒', '服', '中', '国', '餐', '厅', '周', '午', '餐', '菜', '单', '位', 'R', 'M', 'B', '餐', '前', '面', '包', '奶', '酪', '面', '包', '必', '须', '点', '赞', '面', '包', '居', '然', '含', '奶', '酪', '馅', '儿', '次', '吃', '含', '奶', '酪', '馅', '儿', '餐', '前', '面', '包', '原', '麦', '山', '丘', '拼', '算', '大', '大', '惊', '喜', '前', '菜', 'E', 'a', 't', 'a', 'l', 'i', 'a', '凯', '撒', '沙', '拉', '量', '不', '大', '味', '道', '还', '两', '小', '片', '牛', '油', '果', '惊', '喜', '算', '弥', '补', '量', '小', '遗', '憾', '冷', '切', '烟', '熏', '三', '文', '鱼', '配', '蜂', '蜜', '干', '果', '油', '醋', '汁', '般', '烟', '熏', '三', '文', '鱼', '太', '咸', '主', '菜', '海', '鲜', '意', '面', '两', '虾', '两', '青', '口', '带', '子', '意', '面', '味', '道', '般', '无', '惊', '艳', '意', '式', '蘑', '菇', '调', '味', '饭', '做', '不', '错', '饭', '很', '入', '味', '料', '不', '甜', '品', 'E', 'a', 't', 'a', 'l', 'i', 'a', '意', '式', '手', '工', '冰', '淇', '淋', '口', '味', '抹', '茶', '味', '挺', '好', '吃', '清', '爽', '不', '腻', '巧', '克', '力', '杏', '仁', '卡', '普', '里', '蛋', '糕', '好', '招', '牌', '蛋', '糕', '现', '烤', '巧', '克', '力', '蛋', '糕', '杏', '仁', '洒', '肉', '桂', '粉', '香', '香', '很', '好', '吃', '外', '觉', '不', '够', '吃', '点', '煎', '三', '文', '鱼', '蔬', '菜', '时', '间', '点', '长', '不', '味', '道', '还', '行', '块', '三', '文', '鱼', '配', '上', '点', '小', '番', '茄', '蘑', '菇', '片', '总', '体', '言', '家', '店', '口', '味', '不', '错', '量', '真', '不', '大', '男', '生', '不', '太', '吃', '饱', '不', '知', '道', '披', '萨', '元', '价', '位', '已', '很', '值']",-2,-2,-2,-2,1,-2,-1,0,1,-2,1,1,0,1,-1,1,-2,-2,1,-2
104837,"['抽', '中', '霸', '王', '餐', '后', '才', '发', '现', '工', '作', '日', '终', '结', '束', '前', '天', '找', '机', '会', '专', '程', '去', '趟', '首', '先', '确', '交', '通', '便', '利', '程', '度', '般', '不', '下', '午', '天', '气', '好', '金', '桥', '家', '乐', '福', '溜', '达', '去', '不', '错', '走', '店', '门', '口', '里', '面', '好', '狗', '狗', '吸', '引', '店', '员', '很', '客', '气', '看', '出', '都', '喜', '欢', '狗', '狗', '人', '进', '门', '狗', '狗', '想', '溜', '出', '门', '惜', '很', '快', '抓', '回', '再', '说', '吃', '咖', '啡', '拉', '花', '很', '漂', '亮', '蛋', '糕', '牛', '乳', '冻', '太', '硬', '很', '久', '没', '恢', '复', '不', '不', '说', '狗', '狗', '卖', '点', '吃', '好', '略', '微', '逊', '色', '点', '喜', '欢', '狗', '狗', '人', '玩']",0,1,-2,-2,1,-2,-2,-2,-2,1,-2,-2,-2,-2,-2,0,1,-2,0,1
104838,"['感', '谢', '街', '感', '谢', '大', '众', '抽', '中', '次', '点', '食', '名', '额', '必', '须', '说', '老', '板', '真', '心', '大', '方', '店', '丽', '影', '广', '场', 'A', '区', '二', '楼', '铁', '站', '客', '村', '站', 'd', '出', '口', '出', '看', '指', '引', '路', '线', '公', '交', '站', '客', '村', '站', '说', '理', '位', '置', '非', '常', '好', '交', '通', '便', '利', '活', '动', '天', '工', '作', '人', '员', '训', '练', '素', '态', '度', '非', '常', '友', '好', '感', '觉', '里', '装', '修', '还', '不', '错', '方', '很', '大', '位', '置', '间', '不', '会', '拥', '挤', '还', '窗', '位', '卫', '生', '做', '好', '里', '饭', '菜', '很', '口', '份', '量', '十', '足', '唯', '不', '满', '意', '鸡', '翅', '感', '觉', '鸡', '翅', '肉', '不', '够', '嫩', '滑', '煮', '点', '老', '肉', '难', '嚼', '不', '好', '吃', '还', '排', '骨', '饭', '稍', '微', '油', '点', '都', '还', '不', '错', '满', '意', '店', '面', '楼', '梯', '陡', '小', '朋', '友', '老', '人', '家', '都', '需', '特', '注', '意']",1,1,1,-2,1,-2,-2,-2,-2,1,1,-2,1,1,1,0,-2,-2,1,-2
104839,"['出', '门', '前', '大', '众', '点', '评', '排', '号', '还', '差', '三', '桌', '半', '小', '时', '左', '右', '星', '星', '看', '不', '会', '寂', '寞', '里', '插', '播', '吐', '槽', '风', '荷', '园', '西', '湖', '道', '然', '美', '食', '届', '神', '奇', '沃', '土', '停', '车', '太', '难', '言', '正', '传', '店', '面', '不', '大', '私', '密', '性', '不', '很', '好', '桌', '子', '还', '特', '特', '小', '点', '火', '锅', '基', '上', '都', '放', '不', '下', '章', '鱼', '牛', '肉', '火', '锅', '真', '心', '不', '二', '人', '锅', '怜', '点', '章', '鱼', '牛', '肉', '很', '年', '糕', '不', '吃', '年', '糕', '才', '没', '点', '芝', '士', '锅', '小', '锅', '价', '格', '芝', '士', '还', '味', '道', '不', '够', '浓', '双', '拼', '炸', '鸡', '还', '不', '错', '想', '点', '芥', '末', '口', '味', '服', '务', '员', '说', '塘', '沽', '爆', '炸', '没', '酱', '点', '服', '务', '员', '推', '荐', '酱', '油', '甜', '辣', '酱', '油', '格', '外', '好', '吃', '丢', '丢', '甜', '口', '价', '格', '不', '贵', '彩', '虹', '叠', '叠', '鸡', '尾', '酒', '元', '卖', '相', '还', '实', '际', '百', '加', '倒', '彩', '虹', '冰', '里', '坚', '果', '树', '雪', '饼', '元', '重', '头', '戏', '真', '雪', '冰', '细', '细', '料', '算', '点', '需', '加', '强', '店', '只', '饭', '点', '开', '门', '果', '只', '想', '吃', '雪', '冰', '吃', '饭', '人', '排', '队', '不', '太', '合', '理']",-2,-2,-2,0,-2,-1,-2,0,-2,-2,-2,-2,0,-2,-2,0,0,-2,0,-2
104840,"['中', '午', '店', '里', '人', '不', '西', '园', '半', '秋', '山', '面', '面', '积', '很', '大', '还', '挺', '显', '眼', '团', '购', '元', '单', '人', '套', '餐', '看', '大', '家', '评', '价', '还', '行', '说', '试', '试', '好', '店', '里', '空', '调', '还', '凉', '快', '点', '餐', '时', '候', '犹', '豫', '很', '久', '选', '择', '性', '障', '碍', '症', '发', '店', '员', '妹', '纸', '点', '都', '没', '不', '耐', '烦', '态', '度', '直', '都', '很', '好', '还', '不', '错', '招', '牌', '牛', '腩', '米', '粉', '分', '量', '特', '足', '真', '超', '级', '大', '碗', '感', '觉', '男', '生', '都', '吃', '饱', '粗', '米', '粉', '口', '感', '还', '挺', 'Q', '弹', '牛', '肉', '块', '状', '还', '好', '没', '什', '草', '腥', '味', '整', '体', '点', '偏', '淡', '加', '醋', '辣', '椒', '香', '菜', '葱', '花', '什', '印', '度', '飞', '饼', '超', '市', '买', '速', '冻', '手', '抓', '饼', '样', '子', '煎', '还', '行', '脆', '脆', '点', '油', '腻', '牛', '肉', '饼', '超', '市', '肉', '馅', '很', '少', '般', '肥', '肠', '粉', '牛', '腩', '粉', '更', '淡', '希', '些', '酱', '油', '什', '整', '体', '言', '分', '量', '足', '口', '感', '清', '淡', '不', '太', '适', '合', '重', '口', '味', '娃', '娃', '胜', '干', '净', '团', '购', '性', '价', '十', '分', '高', '果', '路', '吃', '简', '餐', '还', '不', '错']",-2,-2,0,-2,-2,-2,-2,1,1,0,-2,-2,-2,0,1,0,-2,0,0,0
104841,"['澳', '门', '米', '林', '三', '星', '站', '提', '前', '两', '月', '预', '订', '位', '新', '葡', '京', '酒', '店', '楼', '法', '国', '天', '巢', '餐', '厅', '出', '名', '处', '不', '表', '直', '接', '进', '入', '主', '题', '选', '择', '午', '餐', '时', '间', '饭', '前', '先', '上', '筐', '面', '包', '口', '味', '不', '重', '样', '喜', '欢', '追', '加', '无', '限', '量', '供', '应', '黄', '油', '分', '无', '盐', '含', '盐', '两', '现', '选', '现', '刮', '开', '胃', '菜', '脆', '猪', '肉', '面', '包', '佐', '黑', '松', '露', '帕', '米', '森', '芝', '士', '酥', '脆', '面', '包', '搭', '配', '猪', '肉', '粒', '芝', '士', '蘸', '黑', '松', '露', '奶', '油', '汁', '口', '感', '层', '次', '丰', '富', '头', '盘', '两', '人', '分', '选', '择', '脆', '皮', '鹅', '肝', '配', '金', '橘', '佐', '料', '苦', '白', '菜', '沙', '律', '慢', '煮', '蛋', '配', '烟', '肉', '露', '核', '桃', '菊', '苣', '沙', '律', '配', '黑', '松', '露', '菌', '脆', '皮', '鹅', '肝', '沙', '律', '中', '加', '入', '日', '菌', '菇', '鹅', '肝', '融', '合', '道', '黑', '松', '露', '菌', '现', '场', '切', '片', '核', '桃', '慢', '煮', '蛋', '混', '合', '吃', '口', '感', '相', '奇', '妙', '汤', '类', '选', '择', '招', '牌', '法', '式', '海', '鲜', '浓', '汤', '佐', '香', '脆', '虾', '汤', 'w', 'a', 'i', 't', 'e', 'r', '介', '绍', '番', '茄', '龙', '虾', '脑', '虾', '壳', '虾', '肉', '熬', '制', '成', '体', '现', '出', '海', '鲜', '原', '味', '道', '搭', '配', '裹', '脆', '香', '米', '虾', '球', '堪', '称', '完', '美', '道', '汤', '耶', '路', '撒', '冷', '洋', '姜', '汤', '鹅', '肝', '露', '传', '统', '法', '式', '配', '菜', '款', '适', '合', '口', '感', '清', '淡', '人', '品', '尝', '主', '食', '共', '选', '择', '澳', '洲', '沙', '朗', '牛', '排', '配', '芦', '笋', '佐', '法', '式', '奶', '油', '蛋', '黄', '酱', '道', '菜', '人', '感', '觉', '略', '显', '普', '通', '反', '旁', '土', '豆', '泥', '加', '黄', '油', '融', '合', '后', '口', '感', '细', '腻', '丝', '滑', '回', '味', '无', '穷', '最', '后', '甜', '点', '车', '部', '分', '选', '择', '困', '难', '周', '年', '庆', '餐', '厅', '送', '破', '仑', '已', '惊', '艳', '味', '蕾', '甜', '点', '车', '部', '分', '巧', '克', '力', '控', '选', '择', '提', '拉', '米', '苏', '巧', '克', '力', '挞', '还', '水', '果', '沙', '拉', '蛋', '白', '慕', '斯', '味', '道', '样', '都', '好', '吃', '爆', '然', '后', '正', '意', '犹', '未', '时', '糖', '果', '车', '出', '现', '惊', '喜', '胃', '口', '再', '好', '应', '酬', '不', '只', '意', '思', '意', '思', '非', '常', '满', '意', '米', '三', '餐', '体', '验', '确', '值', '尝']",-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1,-2,-2,1,1
104842,"['上', '周', '六', '死', '党', '小', '雨', '特', '意', '吃', '死', '党', '想', '吃', '辣', '火', '锅', '方', '很', '好', '找', '铁', '号', '口', '出', '酱', '料', '非', '常', '最', '喜', '欢', '还', '最', '简', '单', '酱', '油', '加', '辣', '椒', '点', '嫩', '牛', '肉', '好', '吃', '厚', '实', '牛', '肉', '卷', '般', '滑', '垒', '组', '合', '不', '错', '牛', '肉', '虾', '滑', '好', '吃', '鱼', '肉', '般', '最', '好', '吃', '应', '鲶', '鱼', '空', '腹', '吃', '辣', '最', '好', '垫', '垫', '肚', '子', '鹅', '肠', '不', '错', '脆', '点', '腥', '豆', '类', '拼', '盘', '蔬', '菜', '拼', '盘', '都', '外', '面', '差', '不', '点', '太', '结', '果', '吃', '不', '掉', '觉', '样', '火', '锅', '人', '点', '会', '好', '最', '后', '结', '算', '人', '点', '小', '贵']",1,-2,1,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,1,-2,-2,-2,-2
104843,"['家', '店', '汉', '神', '百', '货', '三', '楼', '家', '什', '咖', '啡', '店', '隔', '壁', '网', '上', '买', '套', '餐', '大', '概', '杏', '仁', '茶', '芝', '麻', '糊', '核', '桃', '露', '黑', '糯', '米', '搭', '配', '四', '选', '二', '店', '时', '候', '店', '里', '顾', '客', '不', '台', '验', '证', '团', '购', '码', '时', '候', '服', '务', '员', '没', '什', '特', '询', '问', '服', '务', '员', '口', '味', '好', '推', '荐', '芝', '麻', '糊', '黑', '糯', '米', '搭', '配', '然', '后', '时', '间', '反', '正', '汉', '神', '里', '面', '免', '费', 'w', 'i', 'f', 'i', '大', '概', '五', '分', '钟', '样', '子', '甜', '点', '端', '上', '看', '卖', '相', '还', '好', '芝', '麻', '糊', '底', '中', '间', '糯', '米', '球', '团', '购', '片', '上', '差', '不', '吃', '感', '觉', '般', '芝', '麻', '糊', '还', '算', '滑', '什', '吃', '感', '觉', '味', '道', '发', '苦', '糯', '米', '糯', '糯', '没', '说', '总', '体', '环', '境', '还', '干', '净', '态', '度', '还', '好', '出', '品', '还', '希', '加', '强']",-2,1,-2,1,1,-2,1,-2,-2,0,1,1,1,1,-2,0,1,-2,0,-2
104844,"['家', '绝', '算', '西', '安', '路', '片', '老', '店', '位', '置', '很', '显', '眼', '二', '百', '大', '楼', '马', '路', '面', '罗', '斯', '福', '记', '上', '初', '中', '前', '面', '科', '苑', '上', '补', '习', '班', '时', '常', '小', '伙', '伴', '结', '伙', '吃', '时', '还', '看', '老', '师', '吃', '炸', '川', '都', '好', '年', '路', '都', '会', '想', '时', '候', '不', '前', '还', '现', '都', '很', '收', '欢', '迎', '客', '源', '没', '断', '还', '增', '设', '烤', '串', '今', '天', '办', '完', '事', '发', '现', '才', '点', '左', '右', '路', '里', '发', '现', '里', '面', '人', '还', '算', '进', '去', '碗', '小', '份', '焖', '子', '炸', '串', '女', '生', '吃', '刚', '好', '焖', '子', '刷', '上', '辣', '椒', '油', '辣', '酱', '感', '觉', '很', '好', '最', '后', '焖', '子', '汤', '汁', '都', '没', '剩', '炸', '里', '脊', '很', '受', '欢', '迎', '肉', '片', '不', '厚', '味', '道', '很', '好', '牛', '肉', '般', '炸', '羊', '肉', '很', '惊', '喜', '肥', '瘦', '相', '间', '香', '味', '十', '足', '炸', '牛', '排', '元', '还', '挺', '合', '适', '面', '裹', '不', '很', '厚', '肉', '紧', '实', '感', '觉', '不', '适', '应', '调', '料', '刷', '子', '都', '劈', '叉', '不', '换', '新', '还', '点', '家', '辣', '酱', '挺', '咸', '简', '单', '刷', '面', '好', '两', '面', '全', '刷', '受']",-2,1,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,0,-2
104845,"['开', '淞', '虹', '路', '铁', '站', '附', '近', '家', '小', '店', '主', '日', '式', '料', '理', '点', '份', '叉', '烧', '饭', '店', '里', '只', '五', '位', '客', '人', '情', '况', '下', '半', '小', '时', '才', '上', '真', '完', '整', '历', '点', '饿', '好', '饿', '饿', '头', '整', '程', '叉', '烧', '饭', '身', '还', '很', '好', '吃', '叉', '烧', '略', '咸', '拌', '饭', '不', '很', '搭', '店', '主', '料', '理', '很', '信', '骄', '傲', '感', '觉', '料', '理', '介', '绍', '食', '材', '点', '米', '林', '感', '觉', '样', '少', '少', '口', '水', '会', '喷', '出', '收', '完', '钱', '继', '续', '料', '理', '好', '好', '洗', '手', '中', '途', '还', '进', '老', '板', '朋', '友', '直', '接', '进', '厨', '房', '老', '板', '勾', '肩', '搭', '背', '说', '话', '聊', '天', '东', '摸', '摸', '西', '摸', '摸', '还', '开', '冰', '箱', '瞧', '瞧', '卫', '生', '注', '意']",1,-2,-2,-2,0,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,1,-2,-2,0,-2
104846,"['非', '常', '幸', '运', '中', '大', '众', '点', '评', '霸', '王', '餐', '中', '麻', '辣', '爆', '料', '鱼', '套', '餐', '没', '想', '锅', '底', '里', '面', '竟', '然', '配', '菜', '外', '还', '加', '点', '羊', '肉', '午', '餐', '肉', '拉', '面', '结', '果', '没', '全', '部', '吃', '完', '前', '没', '吃', '家', '看', '介', '绍', '说', '全', '部', '直', '营', '没', '加', '盟', '店', '配', '菜', '都', '新', '鲜', '店', '面', '干', '净', '服', '务', '员', '不', '错', '次', '活', '动', '推', '锅', '底', '麻', '辣', '度', '实', '点', '反', '人', '类', '算', '吃', '辣', '人', '都', '觉', '没', '办', '法', '接', '受', '下', '次', '还', '会', '去', '试', '试', '锅', '底', '感', '觉', '元', '套', '餐', '已', '够', '成', '人', '顿', '正', '餐', '性', '价', '还', '很', '高']",-2,-2,-2,-2,1,-2,-2,0,1,1,-2,-2,-2,1,1,0,-2,-2,1,1
104847,"['静', '安', '寺', '店', '吃', '次', '里', '环', '境', '不', '错', '朋', '友', '去', '点', '店', '里', '面', '招', '牌', '菜', '口', '味', '都', '很', '好', '吃', '下', '感', '觉', '好', '份', '澳', '洲', '烤', '牛', '排', '小', '份', '价', '格', '元', '两', '人', '吃', '吃', '正', '好', '牛', '肉', '口', '感', '鲜', '嫩', '色', '泽', '看', '诱', '惑', '切', '成', '条', '状', '吃', '方', '便', '蘸', '特', '质', '酱', '料', '特', '入', '味', '圣', '诞', '节', '泡', '芙', '样', '子', '好', '爱', '早', '听', '说', '里', '泡', '芙', '很', '出', '名', '点', '份', '不', '很', '甜', '量', '足', '餐', '后', '甜', '品', '吃', '满', '足', '饮', '料', '杯', '神', '秘', '朱', '古', '力', '甜', '甜', '非', '常', '厚', '实', '总', '体', '说', '里', '印', '象', '还', '很', '好', '菜', '式', '摆', '盘', '环', '境', '口', '味', '都', 'o', 'k']",-2,-2,-2,0,-2,-2,-2,0,0,-2,1,1,1,1,1,0,1,-2,1,-2
